Title,Description,Link
"Hannah of Kentucky, a story of the Wilderness road,","""Books consulted"": p. 149. Also available in digital form.",https://www.loc.gov/item/12021585/
"An essay on slavery and abolitionism,",Also available in digital form.,https://www.loc.gov/item/05016733/
Circular of information.,Also available in digital form.,https://www.loc.gov/item/05035128/
Talking Book Topics July-August 2015,Talking Book Topics July-August 2015,https://www.loc.gov/nls/braille-audio-reading-materials/latest-books-in-braille-and-audio/talking-book-topics-bimonthly-magazine/2015-4julaug/
Talking Book Topics May-June 2016,"Talking Book Topics May-June 2016 - Volume 82, Number 3",https://www.loc.gov/nls/braille-audio-reading-materials/latest-books-in-braille-and-audio/talking-book-topics-bimonthly-magazine/talking-book-topics-may-june-2016/
Talking Book Topics November-December 2016,"Talking Book Topics November-December 2016 - Volume 82, Number 6",https://www.loc.gov/nls/braille-audio-reading-materials/latest-books-in-braille-and-audio/talking-book-topics-bimonthly-magazine/talking-book-topics-november-december-2016/
Talking Book Topics November-December 2022 - National Library Service for the Blind and Print Disabled (NLS),"To search this site, enter a search term Find Your Library Español Catalog Search BARD 1-888-657-7323 Catalog Search 888-NLS-READ (888-657-7323) Enrollment and Equipment Apply for NLS Service Equipment for NLS Materials Help with BARD and",https://www.loc.gov/nls/braille-audio-reading-materials/latest-books-in-braille-and-audio/talking-book-topics-bimonthly-magazine/talking-book-topics-november-december-2022/
Talking Book Topics November - December 2017,Talking Book Topics November - December 2017,https://www.loc.gov/nls/braille-audio-reading-materials/latest-books-in-braille-and-audio/talking-book-topics-bimonthly-magazine/talking-book-topics-november-december/
Negro suffrage : should the fourteenth and fifteenth amendments be repealed?,"Morrell, a congressman from Pennsylvania, discusses and refutes the arguments by a Georgia representative that African Americans should be deprived of the franchise. Following his speech are testimonials on both sides of the question, some from men such as Wendell Phillips and James Garfield.",https://www.loc.gov/item/91898529/
"How to organize a league, manage a team, captain a team, coach a team, score a game, arrange signals; including how to lay out a league diamond, and technical terms of base ...","On cover: Spalding's athletic library. Bound with this: Official base ball rules, adopted by the National and American leagues and the National association of professional base ball leagues. Official publication. 1921. Also available in digital form.",https://www.loc.gov/item/21010679/
"Annual Report of the Librarian of Congress for the fiscal year ending September 30, 2005","ANNUAL REPORT of the Librarian of Congress for the ﬁscal year ending September 30, 2005 annual report of the librarian of congress 2005 ANNUAL REPORT of the Librarian of Congress for the ﬁscal year ending September 30, 2005 library of congress · washington, d.c. · 2006 Library of Congress 101 Independence Avenue, SE Washington, DC 20540 For the Library of Congress on the World...",//www.loc.gov/static/portals/about/reports-and-budgets/documents/annual-reports/fy2005.pdf
"The journal (New York [N.Y.]), May 3, 1896",,https://www.loc.gov/item/sn84031792/1896-05-03/ed-1/
"The Washington herald (Washington, D.C.), April 27, 1909",,https://www.loc.gov/item/sn83045433/1909-04-27/ed-1/
"Imperial Kansas City, 1900; her wonderful growth and resources. The distributing point for the West and South ...","Also available in digital form on the Library of Congress Web site. Added t.-p., illus.: ""Kansas City, the convention city, 1900. On the eve of the 20th century."" images not viewed; td12 2010-08-24",https://www.loc.gov/item/00003516/
"The sun (New York [N.Y.]), June 9, 1889",,https://www.loc.gov/item/sn83030272/1889-06-09/ed-1/
"The sun (New York [N.Y.]), November 15, 1900",,https://www.loc.gov/item/sn83030272/1900-11-15/ed-1/
"The sun (New York [N.Y.]), November 13, 1903",,https://www.loc.gov/item/sn83030272/1903-11-13/ed-1/
"The sun (New York [N.Y.]), August 27, 1904",,https://www.loc.gov/item/sn83030272/1904-08-27/ed-1/
"The sun (New York [N.Y.]), December 23, 1888",,https://www.loc.gov/item/sn83030272/1888-12-23/ed-1/
"The evening world (New York, N.Y.), April 4, 1916, (Final Edition)",,https://www.loc.gov/item/sn83030193/1916-04-04/ed-1/
"The evening world (New York, N.Y.), March 13, 1917, (Final Edition)",,https://www.loc.gov/item/sn83030193/1917-03-13/ed-1/
"The evening world (New York, N.Y.), January 23, 1917, (Final Edition)",,https://www.loc.gov/item/sn83030193/1917-01-23/ed-1/
"The evening world (New York, N.Y.), January 25, 1917, (Final Edition)",,https://www.loc.gov/item/sn83030193/1917-01-25/ed-1/
"The evening world (New York, N.Y.), July 23, 1918, (Final Edition)",,https://www.loc.gov/item/sn83030193/1918-07-23/ed-1/
"The evening world (New York, N.Y.), July 7, 1916, (Final Edition)",,https://www.loc.gov/item/sn83030193/1916-07-07/ed-1/
"The evening world (New York, N.Y.), December 6, 1916, (Final Edition)",,https://www.loc.gov/item/sn83030193/1916-12-06/ed-1/
"The sun (New York [N.Y.]), September 18, 1918",,https://www.loc.gov/item/sn83030431/1918-09-18/ed-1/
"The evening world (New York, N.Y.), September 9, 1893, (EXTRA 2 O'CLOCK)",,https://www.loc.gov/item/sn83030193/1893-09-09/ed-1/
"The evening world (New York, N.Y.), May 11, 1893, (LAST EDITION)",,https://www.loc.gov/item/sn83030193/1893-05-11/ed-2/
"The sun (New York [N.Y.]), February 25, 1917",,https://www.loc.gov/item/sn83030431/1917-02-25/ed-1/
"The evening world (New York, N.Y.), August 2, 1893, (EXTRA 2 O'CLOCK)",,https://www.loc.gov/item/sn83030193/1893-08-02/ed-1/
"The evening world (New York, N.Y.), August 22, 1893, (LAST EDITION)",,https://www.loc.gov/item/sn83030193/1893-08-22/ed-2/
"The evening times (Washington, D.C.), November 12, 1902",,https://www.loc.gov/item/sn84024441/1902-11-12/ed-1/
"The evening times (Washington, D.C.), July 2, 1901",,https://www.loc.gov/item/sn84024441/1901-07-02/ed-1/
"The evening times (Washington, D.C.), July 3, 1901",,https://www.loc.gov/item/sn84024441/1901-07-03/ed-1/
"The evening times (Washington, D.C.), October 16, 1902",,https://www.loc.gov/item/sn84024441/1902-10-16/ed-1/
"The evening times (Washington, D.C.), November 10, 1902",,https://www.loc.gov/item/sn84024441/1902-11-10/ed-1/
"New-York tribune (New York [N.Y.]), March 31, 1901",,https://www.loc.gov/item/sn83030214/1901-03-31/ed-1/
"New-York tribune (New York [N.Y.]), December 16, 1900",,https://www.loc.gov/item/sn83030214/1900-12-16/ed-1/
"New-York tribune (New York [N.Y.]), November 13, 1880",,https://www.loc.gov/item/sn83030214/1880-11-13/ed-1/
"New-York tribune (New York [N.Y.]), January 16, 1910",,https://www.loc.gov/item/sn83030214/1910-01-16/ed-1/
"New-York tribune (New York [N.Y.]), August 17, 1886",,https://www.loc.gov/item/sn83030214/1886-08-17/ed-1/
"New-York tribune (New York [N.Y.]), March 21, 1881",,https://www.loc.gov/item/sn83030214/1881-03-21/ed-1/
"New-York tribune (New York [N.Y.]), September 12, 1897",,https://www.loc.gov/item/sn83030214/1897-09-12/ed-1/
"Evening star (Washington, D.C.), April 9, 1888",,https://www.loc.gov/item/sn83045462/1888-04-09/ed-1/
"Evening star (Washington, D.C.), September 6, 1899",,https://www.loc.gov/item/sn83045462/1899-09-06/ed-1/
"Evening star (Washington, D.C.), February 28, 1880",,https://www.loc.gov/item/sn83045462/1880-02-28/ed-1/
"Evening star (Washington, D.C.), March 20, 1880",,https://www.loc.gov/item/sn83045462/1880-03-20/ed-1/
"Evening star (Washington, D.C.), October 18, 1879",,https://www.loc.gov/item/sn83045462/1879-10-18/ed-1/
"Evening star (Washington, D.C.), August 19, 1906",,https://www.loc.gov/item/sn83045462/1906-08-19/ed-1/
"Evening star (Washington, D.C.), August 13, 1905",,https://www.loc.gov/item/sn83045462/1905-08-13/ed-1/
"The Washington times (Washington [D.C.]), March 21, 1921, (FINAL EDITION)",,https://www.loc.gov/item/sn84026749/1921-03-21/ed-1/
"The New York herald (New York [N.Y.]), February 13, 1862",,https://www.loc.gov/item/sn83030313/1862-02-13/ed-1/
"The New York herald (New York [N.Y.]), February 18, 1862",,https://www.loc.gov/item/sn83030313/1862-02-18/ed-1/
"The National tribune (Washington, D.C.), February 18, 1904",,https://www.loc.gov/item/sn82016187/1904-02-18/ed-1/
"The National tribune (Washington, D.C.), June 30, 1904",,https://www.loc.gov/item/sn82016187/1904-06-30/ed-1/
"American telegraph (Washington [D.C.]), May 15, 1851",,https://www.loc.gov/item/sn82014594/1851-05-15/ed-1/
"The Washington herald (Washington, D.C.), March 14, 1916",,https://www.loc.gov/item/sn83045433/1916-03-14/ed-1/
"The daily union (Washington [D.C.]), May 12, 1853",,https://www.loc.gov/item/sn82003410/1853-05-12/ed-1/
"The daily union (Washington [D.C.]), May 27, 1853",,https://www.loc.gov/item/sn82003410/1853-05-27/ed-1/
"The New York herald (New York [N.Y.]), July 20, 1876",,https://www.loc.gov/item/sn83030313/1876-07-20/ed-1/
"The New York herald (New York [N.Y.]), October 13, 1862",,https://www.loc.gov/item/sn83030313/1862-10-13/ed-1/
"The New York herald (New York [N.Y.]), November 10, 1864",,https://www.loc.gov/item/sn83030313/1864-11-10/ed-1/
"The New York herald (New York [N.Y.]), September 28, 1864",,https://www.loc.gov/item/sn83030313/1864-09-28/ed-1/
"The New York herald (New York [N.Y.]), December 11, 1862",,https://www.loc.gov/item/sn83030313/1862-12-11/ed-1/
"The New York herald (New York [N.Y.]), December 31, 1862",,https://www.loc.gov/item/sn83030313/1862-12-31/ed-1/
"The New York herald (New York [N.Y.]), November 20, 1864",,https://www.loc.gov/item/sn83030313/1864-11-20/ed-1/
"The New York herald (New York [N.Y.]), November 26, 1864",,https://www.loc.gov/item/sn83030313/1864-11-26/ed-1/
"The New York herald (New York [N.Y.]), September 4, 1864",,https://www.loc.gov/item/sn83030313/1864-09-04/ed-1/
"The Washington herald (Washington, D.C.), July 30, 1908",,https://www.loc.gov/item/sn83045433/1908-07-30/ed-1/
"The Washington herald (Washington, D.C.), October 23, 1907",,https://www.loc.gov/item/sn83045433/1907-10-23/ed-1/
"The Washington herald (Washington, D.C.), November 14, 1906",,https://www.loc.gov/item/sn83045433/1906-11-14/ed-1/
"The Washington herald (Washington, D.C.), October 16, 1906",,https://www.loc.gov/item/sn83045433/1906-10-16/ed-1/
"The Washington herald (Washington, D.C.), October 17, 1906",,https://www.loc.gov/item/sn83045433/1906-10-17/ed-1/
"The Washington herald (Washington, D.C.), January 30, 1907",,https://www.loc.gov/item/sn83045433/1907-01-30/ed-1/
"The reality and evil of spiritualism; or, The identity of spirit and mind, and the distinction between spirit and soul ; a work in which spiritualism is discussed in the light of ...",Also available in digital form.,https://www.loc.gov/item/03029300/
Sermons and addresses,Also available in digital form.,https://www.loc.gov/item/23014326/
"Lone life: a year in the wilderness,",not given,https://www.loc.gov/item/a18001877/
"The Washington times (Washington [D.C.]), March 4, 1910, (Last Edition)",,https://www.loc.gov/item/sn84026749/1910-03-04/ed-1/
"The Washington times (Washington [D.C.]), March 11, 1910, (Last Edition)",,https://www.loc.gov/item/sn84026749/1910-03-11/ed-1/
"The Washington times (Washington [D.C.]), April 2, 1910, (Last Edition)",,https://www.loc.gov/item/sn84026749/1910-04-02/ed-1/
"The Washington times (Washington [D.C.]), April 6, 1910, (Last Edition)",,https://www.loc.gov/item/sn84026749/1910-04-06/ed-1/
"The Washington times (Washington [D.C.]), October 13, 1903",,https://www.loc.gov/item/sn84026749/1903-10-13/ed-1/
"The Washington times (Washington [D.C.]), September 13, 1904",,https://www.loc.gov/item/sn84026749/1904-09-13/ed-1/
"The Washington times (Washington [D.C.]), January 12, 1910, (Last Edition)",,https://www.loc.gov/item/sn84026749/1910-01-12/ed-1/
"The Washington times (Washington [D.C.]), March 1, 1910, (Last Edition)",,https://www.loc.gov/item/sn84026749/1910-03-01/ed-1/
"The Washington times (Washington [D.C.]), January 27, 1910, (Last Edition)",,https://www.loc.gov/item/sn84026749/1910-01-27/ed-1/
"The Washington times (Washington [D.C.]), February 12, 1910, (Last Edition)",,https://www.loc.gov/item/sn84026749/1910-02-12/ed-1/
"The Washington herald (Washington, D.C.), December 13, 1907",,https://www.loc.gov/item/sn83045433/1907-12-13/ed-1/
"The Washington herald (Washington, D.C.), December 17, 1907",,https://www.loc.gov/item/sn83045433/1907-12-17/ed-1/
"The Washington herald (Washington, D.C.), January 24, 1908",,https://www.loc.gov/item/sn83045433/1908-01-24/ed-1/
"The Washington herald (Washington, D.C.), March 13, 1907",,https://www.loc.gov/item/sn83045433/1907-03-13/ed-1/
"The Washington herald (Washington, D.C.), June 5, 1908",,https://www.loc.gov/item/sn83045433/1908-06-05/ed-1/
"The Washington herald (Washington, D.C.), June 11, 1909",,https://www.loc.gov/item/sn83045433/1909-06-11/ed-1/
"The sun (New York [N.Y.]), January 5, 1899",,https://www.loc.gov/item/sn83030272/1899-01-05/ed-1/
"The sun (New York [N.Y.]), December 1, 1899",,https://www.loc.gov/item/sn83030272/1899-12-01/ed-1/
"The sun (New York [N.Y.]), December 18, 1899",,https://www.loc.gov/item/sn83030272/1899-12-18/ed-1/
"The sun (New York [N.Y.]), August 23, 1898",,https://www.loc.gov/item/sn83030272/1898-08-23/ed-1/
"The sun (New York [N.Y.]), August 30, 1898",,https://www.loc.gov/item/sn83030272/1898-08-30/ed-1/
"The sun (New York [N.Y.]), January 30, 1899",,https://www.loc.gov/item/sn83030272/1899-01-30/ed-1/
"The sun (New York [N.Y.]), January 21, 1899",,https://www.loc.gov/item/sn83030272/1899-01-21/ed-1/
"The sun (New York [N.Y.]), March 3, 1899",,https://www.loc.gov/item/sn83030272/1899-03-03/ed-1/
"The sun (New York [N.Y.]), March 15, 1911",,https://www.loc.gov/item/sn83030272/1911-03-15/ed-1/
"The sun (New York [N.Y.]), July 1, 1913",,https://www.loc.gov/item/sn83030272/1913-07-01/ed-1/
"The sun (New York [N.Y.]), July 24, 1913",,https://www.loc.gov/item/sn83030272/1913-07-24/ed-1/
"The sun (New York [N.Y.]), September 1, 1913",,https://www.loc.gov/item/sn83030272/1913-09-01/ed-1/
"The sun (New York [N.Y.]), November 14, 1913",,https://www.loc.gov/item/sn83030272/1913-11-14/ed-1/
"The sun (New York [N.Y.]), August 11, 1911",,https://www.loc.gov/item/sn83030272/1911-08-11/ed-1/
"The sun (New York [N.Y.]), May 16, 1911",,https://www.loc.gov/item/sn83030272/1911-05-16/ed-1/
"The sun (New York [N.Y.]), August 2, 1911",,https://www.loc.gov/item/sn83030272/1911-08-02/ed-1/
"The sun (New York [N.Y.]), March 4, 1914",,https://www.loc.gov/item/sn83030272/1914-03-04/ed-1/
"The evening world (New York, N.Y.), March 4, 1909, (Night Edition)",,https://www.loc.gov/item/sn83030193/1909-03-04/ed-1/
"The sun (New York [N.Y.]), February 11, 1899",,https://www.loc.gov/item/sn83030272/1899-02-11/ed-1/
"The sun (New York [N.Y.]), April 20, 1914",,https://www.loc.gov/item/sn83030272/1914-04-20/ed-1/
"The sun (New York [N.Y.]), July 12, 1915",,https://www.loc.gov/item/sn83030272/1915-07-12/ed-1/
"The sun (New York [N.Y.]), February 17, 1914",,https://www.loc.gov/item/sn83030272/1914-02-17/ed-1/
"The evening world (New York, N.Y.), October 31, 1913, (Final Edition)",,https://www.loc.gov/item/sn83030193/1913-10-31/ed-1/
"The evening world (New York, N.Y.), June 28, 1912, (Final Edition-Extra)",,https://www.loc.gov/item/sn83030193/1912-06-28/ed-1/
"The evening world (New York, N.Y.), February 6, 1914, (Final Edition)",,https://www.loc.gov/item/sn83030193/1914-02-06/ed-1/
"The New York herald (New York [N.Y.]), October 5, 1857, (MORNING EDITION)",,https://www.loc.gov/item/sn83030313/1857-10-05/ed-1/
"The New York herald (New York [N.Y.]), August 29, 1855, (MORNING EDITION)",,https://www.loc.gov/item/sn83030313/1855-08-29/ed-1/
"The New York herald (New York [N.Y.]), July 13, 1855, (MORNING EDITION)",,https://www.loc.gov/item/sn83030313/1855-07-13/ed-1/
"The New York herald (New York [N.Y.]), July 18, 1855, (MORNING EDITION)",,https://www.loc.gov/item/sn83030313/1855-07-18/ed-1/
"The New York herald (New York [N.Y.]), September 10, 1853, (MORNING EDITION)",,https://www.loc.gov/item/sn83030313/1853-09-10/ed-1/
"The New York herald (New York [N.Y.]), November 11, 1853, (MORNING EDITION)",,https://www.loc.gov/item/sn83030313/1853-11-11/ed-1/
"The New York herald (New York [N.Y.]), July 14, 1854, (MORNING EDITION)",,https://www.loc.gov/item/sn83030313/1854-07-14/ed-1/
"The New York herald (New York [N.Y.]), September 2, 1852, (MORNING EDITION)",,https://www.loc.gov/item/sn83030313/1852-09-02/ed-1/
"The New York herald (New York [N.Y.]), September 10, 1852, (MORNING EDITION)",,https://www.loc.gov/item/sn83030313/1852-09-10/ed-1/
"The New York herald (New York [N.Y.]), November 20, 1852, (MORNING EDITION)",,https://www.loc.gov/item/sn83030313/1852-11-20/ed-1/
"The New York herald (New York [N.Y.]), December 31, 1857, (MORNING EDITION)",,https://www.loc.gov/item/sn83030313/1857-12-31/ed-1/
"The New York herald (New York [N.Y.]), September 2, 1858, (MORNING EDITION)",,https://www.loc.gov/item/sn83030313/1858-09-02/ed-1/
"The New York herald (New York [N.Y.]), September 17, 1858, (MORNING EDITION)",,https://www.loc.gov/item/sn83030313/1858-09-17/ed-1/
"The New York herald (New York [N.Y.]), December 6, 1858, (MORNING EDITION)",,https://www.loc.gov/item/sn83030313/1858-12-06/ed-1/
"The New York herald (New York [N.Y.]), October 20, 1857, (MORNING EDITION)",,https://www.loc.gov/item/sn83030313/1857-10-20/ed-1/
"The New York herald (New York [N.Y.]), October 22, 1857, (MORNING EDITION)",,https://www.loc.gov/item/sn83030313/1857-10-22/ed-1/
"The New York herald (New York [N.Y.]), October 24, 1857, (MORNING EDITION)",,https://www.loc.gov/item/sn83030313/1857-10-24/ed-1/
